SMILES,MW (desalted),ClogP,HBD,TPSA,RotBonds
C=CCCC(NC(=O)N1CCCC(O)C1)c1ccccc1,288.385,2.449,2,52.57,5
CN(C)c1noc(CNC(=O)N2CC(c3ccccc3)C3COCCC32)n1,371.434,1.189,1,83.73,4
COc1ccncc1-c1noc([C@H]2OCC[C@H]2Cn2ccnc2)n1,327.338,-0.445,0,88.09,5
Cc1nn(C)c(C)c1OCC(=O)N1CCC[C@@H]1C(=O)O,281.308,0.748,1,84.66,4
CN1CCC[C@@H](CNC(=O)c2cc(Cl)c[nH]2)[C@@H]1c1cncn1C,335.832,0.995,2,65.95,4
COCCN1CC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1=O,334.367,1.996,2,95.94,8
O=C(O)CCC1CCCN(C(=O)C2(c3ccccc3Cl)CCOCC2)C1,379.878,2.215,1,66.84,5
CCOc1ccc(CC(=O)NC2CCC(C(F)(F)F)N(C)C2)cc1,344.372,2.841,1,41.57,6
COC[C@@H]1C[C@@H](OC)CN1C(=O)c1ccc(-n2ccnc2)cc1,315.367,1.261,0,56.59,5
CCOC(=O)C1CCN(C(=O)Nc2cnn(CC(C)C)c2)CC1,322.403,1.287,1,76.46,6
COC(=O)c1ccccc1OCCn1nnnc1C,262.265,1.584,0,79.13,6
O=C(c1ccc(F)cc1[N+](=O)[O-])N1CCC1,224.188,0.756,0,63.45,2
Cc1n[nH]cc1C1CCN(C(=O)[C@@H]2C[C@H]2c2cnn(C)c2)CC1,313.397,-0.496,1,66.81,3
Cc1ccc(C(=O)N2C(C(=O)O)CC3CCCCC32)cc1S(N)(=O)=O,366.432,1.801,2,117.77,3
COc1ccc(C(=O)N[C@@H]2CCC(=O)N[C@H]2c2ccnn2C)c(F)c1,346.356,-0.127,2,85.25,4
CC(C)c1cc(C(=O)N(CCC(=O)O)CC2CCCO2)nn1C,323.387,1.204,1,84.66,7
CCN1C(=O)C[C@@H](CNC(=O)c2oc(C)cc2C)[C@@H]1c1nccn1C,344.408,0.226,1,80.37,5
CCc1nc(C)cc(NC[C@@H]2CCCN(C)[C@H]2c2ccnn2C)n1,328.455,2.596,1,58.87,5
Cc1n[nH]c(C)c1CCC(=O)NC[C@@H]1CCCN(C)[C@H]1c1ccnn1C,358.481,-0.324,2,78.84,6
CC1(C)CCN(C(=O)c2ccc(F)cc2[N+](=O)[O-])CCS1,312.36,2.65,0,63.45,2
C=CCC1N(C(=O)CCN2CCN(CC)CC2)CCCC1(C)C,321.501,2.558,0,26.79,6
CC1CN(C(=O)Cc2ccc(C(=O)O)cc2)C(C)CO1,277.316,2.026,1,66.84,3
CC(CC(=O)N1CCC(N)CC1C)c1cccc(F)c1,278.365,1.152,1,46.33,3
O=C1CCC(C(=O)N[C@H](C(=O)O)c2ccccc2)N1,262.261,-0.026,3,95.5,4
CCn1cc([C@@H]2OCC[C@H]2CNc2ccc(C(F)(F)F)nn2)cn1,341.332,1.842,1,64.86,6
COCc1cccc(C(=O)N2CCC(C(=O)O)(c3ccccc3)CC2)c1,353.412,1.679,1,66.84,5
CCN1C(=O)C[C@@H](CNC(=O)c2cc(C)oc2C)[C@@H]1c1nccn1C,344.408,0.226,1,80.37,5
N#Cc1ccc(CN2C[C@H](F)C[C@H]2C(N)=O)cc1F,265.259,0.862,1,70.12,3
OCc1cn([C@@H]2CCCC[C@@H]2NCc2nc(C3CC3)no2)nn1,318.374,-0.409,2,101.89,6
C=CCC1N(C(=O)CCC(=O)N2CCOCC2)CCCC1(C)C,322.442,2.477,0,49.85,5
COC(=O)C1CCC(NCc2c(C)nn(-c3ccccc3)c2C)CC1,341.447,2.892,1,56.15,6
O=C(c1cncnc1-c1ccccc1)N1CCC(Cc2nc3ccccc3[nH]2)CC1,397.472,2.972,1,74.77,4
COC1(c2nnc(COc3cccc(F)c3C#N)o2)CCOC1,319.288,-0.054,0,90.4,5
O=C(c1cccc2[nH]ccc12)N1CCC(O)(Cn2ccnn2)C1,311.338,0.107,2,87.04,3
Cc1nn(C)c(C)c1CC(=O)NCC(C(=O)O)C1CCOCC1,323.387,-0.683,2,93.45,6
COCC1(C(=O)N2C[C@H](c3cnn(C)c3C)[C@@H](C(N)=O)C2)CCC1,334.413,-0.497,1,90.45,5
Cc1noc(CC2(O)CCCN(c3nc4ccccc4[nH]3)C2)n1,313.354,1.097,2,91.07,3
COCCn1cc(CN2C[C@@H](OC)C[C@H]2C(=O)N2CCCC2)cn1,336.429,0.178,0,59.83,7
CCn1ccnc1C(NC(=O)c1nc[nH]n1)C1CCOCC1,304.348,-0.056,2,97.72,5
Cc1cccc(CCN2CCCC(O)(Cc3nc(C)no3)C2)c1,315.41,2.251,1,62.39,5
Cc1c([C@H]2CN(C(=O)C(C3CC3)C3CC3)C[C@@H]2C(N)=O)cnn1C,330.425,-0.341,1,81.22,5
CO[C@@H]1CN(C(=O)c2ocnc2-c2ccccc2)C[C@H]1c1cn(C)nn1,353.375,-0.234,0,86.28,4
Cc1nn(C)c(C)c1[C@H]1OCC[C@@H]1CNC(=O)Cc1ncccc1F,346.399,-0.008,1,69.04,5
CN(C)Cc1cc(OC2CCN(Cc3cscn3)C2)ccn1,318.437,1.126,0,41.49,6
COc1ccc(Cl)cc1C(=O)N1CCC(O)(Cn2ccnn2)C1,336.773,0.785,1,80.48,4
COC1(C(=O)N2C[C@H](c3cnn(C)c3C)[C@@H](C(N)=O)C2)CCCCC1,348.44,0.327,1,90.45,4
CNC(=O)CC1(O)CCCN(Cc2cc3ccccc3nc2O)C1,329.394,1.388,3,85.69,4
Cc1c([C@H]2CN(C(=O)c3ccc(Cl)cn3)C[C@@H]2C(N)=O)cnn1C,347.799,-0.778,1,94.11,3
COc1ccccc1CC1CCN(C(=O)c2cccc(N)c2)CC1.Cl,324.417,2.939,1,55.56,4
CO[C@@H]1CN(C(=O)c2oc(C(C)C)nc2C)C[C@H]1c1cn(C)nn1,333.386,-0.866,0,86.28,4
COCC1(C(=O)O)CCCN1C(=O)CCc1ccc(Cl)cc1,325.787,2.69,1,66.84,6
CCOc1ccccc1OCCCC(=O)N1CC[C@@H](N)C1,292.373,1.623,1,64.79,7
CN1C(=O)CC[C@@H](NC(=O)c2cn(CC3CC3)nn2)[C@@H]1c1ccnn1C,357.41,-0.721,1,97.94,5
O=C(CCOc1ccccc1Cl)N[C@@H]1CCC[C@@H]1N1CCC(O)C1,352.856,2.49,2,61.8,6
Cc1cc(Cl)cc(C)c1CN1CCC(O)(Cn2ccnn2)C1,320.817,2.597,1,54.18,4
COc1cc(C#N)ccc1CN1C[C@H](c2cnn(C)c2C)[C@@H](C(N)=O)C1,353.418,0.425,1,97.17,5
Cc1noc(CC2(O)CCCN(CCc3ccc4ccccc4c3)C2)n1,351.442,2.795,1,62.39,5
Cc1c[nH]cc1C(=O)N1C[C@H](c2cnn(C)c2C)[C@@H](C(N)=O)C1,315.37,-0.915,2,97.01,3
O=C(O)C1CC(c2ccccc2)CN(C(=O)Cc2ccsc2)C1,329.413,2.849,1,57.61,4
CO[C@@H]1CN(C(=O)c2cnc(C)nc2C(C)C)C[C@H]1c1cn(C)nn1,344.411,-0.537,0,86.03,4
CNCC1CCCN1C(=O)c1cc(C(C)C)n(C)n1,264.367,0.763,1,50.16,4
COCC1(C(=O)O)CCCN1S(=O)(=O)c1cc(F)cc(Cl)c1,351.778,2.553,1,83.91,4
CCn1nc(C)c(CC(=O)N[C@H]2CCO[C@@H]2c2ccnn2C)c1C,331.413,-0.372,1,73.97,5
CO[C@@H]1CC(c2ncc[nH]2)N(c2ncc(Cl)cn2)C1,279.725,0.265,1,66.93,3
CCOCCOCC(=O)N(Cc1nccs1)C1CC12CCNCC2,353.48,-0.012,1,63.69,9
Cc1c([C@H]2CN(C(=O)C3(C)COC3)C[C@@H]2C(N)=O)cnn1C,306.36,-0.573,1,90.45,3
Cc1noc(CC2(O)CCCN(C(=O)Cc3cccc(C4CC4)c3)C2)n1,355.431,1.627,1,79.46,5
Cc1ccc(F)c(C(=O)N2C[C@H](c3cnn(C)c3C)[C@@H](C(N)=O)C2)c1,344.383,0.29,1,81.22,3
Cc1noc(CC2(O)CCCN(Cc3ncnn3-c3ccccc3)C2)n1,354.406,0.454,1,93.1,5
CO[C@@H]1CN(C(=O)c2cc(C(C)(C)C)on2)C[C@H]1c1cn(C)nn1,333.386,-0.314,0,86.28,4
Cn1nccc1[C@H]1OCC[C@@H]1NC(=O)CCn1cc(Cl)cn1,323.778,0.205,1,73.97,5
COCC1(C(=O)O)CCCN1C(=O)c1ccc(F)cc1Cl,315.725,2.279,1,66.84,4
Cc1nn(C)c(C)c1[C@H]1OCC[C@@H]1NCc1cc(-c2cnn(C)c2)no1,356.422,-0.086,1,82.93,5
COC1CCN(Cc2nc(C(=O)NCc3c(C4CC4)cnn3C)co2)C1,359.423,0.351,1,85.42,7
Cc1noc(CC2(O)CCCN(Cc3ccc(C#N)c(F)c3)C2)n1,330.357,0.969,1,86.18,4
NC(=O)[C@@H]1C[C@@H](F)CN1Cc1ccc(F)c(C(F)(F)F)c1,308.247,2.312,1,46.33,4
Cc1noc(CC2(O)CCCN(c3cccc(F)c3C#N)C2)n1,316.33,1.158,1,86.18,3
Cc1c([C@H]2CN(C(=O)c3cc(F)ccc3F)C[C@@H]2C(N)=O)cnn1C,348.347,-0.04,1,81.22,3
Cc1noc(CC2(O)CCCN(CCc3ccnn3C)C2)n1,305.375,-0.494,1,80.21,5
Nc1ccc(C2CCCN2C(=O)c2ccccc2OCC2CC2)nn1,338.404,2.011,1,81.34,5
Cc1c[nH]cc1C(=O)NC[C@H]1CCO[C@@H]1c1c(C)nn(C)c1C,316.398,-0.185,2,71.94,4
Cc1ccnn1-c1ccc(C(=O)N2CCCC2c2ccc(N)nn2)cc1,348.402,1.408,1,89.93,3
CC1CN(C(=O)c2ccc(N3CCCC3)nc2)CC(C)N1,288.388,1.525,1,48.47,2
CN1C(=O)CC[C@@H](NC(=O)c2ccncc2Cl)[C@@H]1c1nccn1C,347.799,-0.614,1,80.12,3
CC(=O)NC1(c2noc(C3(N)CCN(C)C3)n2)CCCCCC1,321.418,0.139,2,97.28,3
O=C([C@@H]1C[C@@H](F)CN1Cc1cnn2ccccc12)N1CCOCC1,332.373,1.443,0,50.08,3
CC1=C(C)CN(C(=O)C2Cn3c(C)nnc3CN2C)CC1,289.376,0.492,0,54.26,1
CO[C@@H]1CN(C(=O)COC2CCCC2)C[C@H]1c1cn(C)nn1,308.376,-0.251,0,69.48,5
Cc1noc(CC2(O)CCCN(CCc3cnn(C)c3)C2)n1,305.375,-0.494,1,80.21,5
COCc1c(C(=O)N2CCCC2c2ccc(N)nn2)oc2ccccc12,352.387,1.176,1,94.48,4
Cc1cncc(CCC(=O)N2C[C@H](c3cnn(C)c3C)[C@@H](C(N)=O)C2)c1,355.434,-0.968,1,94.11,5
COCC1(C(=O)O)CCCN1S(=O)(=O)c1cc(C)ccc1F,331.36,2.339,1,83.91,4
COCC1(C(=O)O)CCCN1C(=O)c1cc(F)c(F)c(F)c1,317.26,1.721,1,66.84,4
CCn1cc([C@H]2OCCC[C@@H]2NS(=O)(=O)Cc2noc3ccccc23)cn1,390.457,0.936,1,99.25,5
CC(=O)NC1(c2noc(C3(N)CCN(C)C3)n2)CCCC1,293.365,-0.979,2,97.28,3
COCc1cccc(C(=O)N2CCO[C@H](C)[C@H]2c2nc(C)no2)c1,331.366,0.702,0,77.69,4
Cn1cc([C@@H]2OCC[C@H]2CNCc2c[nH]nc2-c2ccc(F)cc2)cn1,355.409,1.606,2,67.76,6
CCOc1ccccc1C(=O)N1CCCC1c1nc(COCC(F)(F)F)no1,399.364,1.971,0,77.69,8
CNC(=O)CC1(O)CCCN(C(=O)CNCC(F)(F)F)C1,311.301,-0.66,3,81.67,6
CN(C)C(=O)c1ccc(N[C@H]2C[C@@H](O)[C@@H]2n2cccn2)nc1,301.344,0.282,2,83.28,4
COCc1ccccc1C(=O)N1CCCC1c1ccc(N)nn1,312.366,0.616,1,81.34,4
Cc1nn(C)c(C)c1-c1cc(C(=O)N2CCCC(n3cccn3)C2)[nH]n1,353.422,0.342,1,84.63,3
CNc1ccc(C(=O)N2C[C@@H](OC)[C@H](c3cn(C)nn3)C2)cn1,316.358,-0.951,1,85.17,4
Cc1noc([C@H]2CN(C(=O)c3ccc4nc(C)oc4c3)C[C@@H](C)O2)n1,342.349,0.309,0,94.49,2
COCC1(C(=O)O)CCCN1C(=O)c1ccc(OC)cc1F,311.306,1.725,1,76.07,5
COc1cccc(C(=O)N2CCO[C@H](C)[C@H]2c2nc(C)no2)c1,317.34,1.124,0,77.69,3
COc1ccccc1CNC[C@H]1CC(c2nnc(C)[nH]2)C[C@H]1O,316.398,0.508,3,83.06,6
Cc1c([C@@H]2[C@@H](C(=O)NCCn3ccnc3)CC(=O)N2C2CC2)cnn1C,356.422,0.317,1,85.05,6
COC1(CCN2CCCC(O)(Cc3nc(C)no3)C2)CCC1,309.404,0.948,1,71.62,6
COCc1cc(C(=O)NCC(C)CN)no1,227.26,-0.315,2,90.38,6
CO[C@@H]1CN(C(=O)c2cc(C3CC3)[nH]n2)C[C@H]1c1cn(C)nn1,316.358,-0.957,1,88.93,4
CO[C@H]1C[C@H](c2nc(C)no2)N(C(=O)c2c(C)oc3ccccc23)C1,341.361,1.653,0,81.6,3
CO[C@@H]1CN(C(=O)c2ccc3cncn3c2)C[C@H]1c1cn(C)nn1,326.353,-0.898,0,77.55,3
O=C(N[C@@H]1CCC[C@@H]1N1CCC(O)C1)c1cncc(C(F)(F)F)c1,343.344,1.604,2,65.46,4
O=C(N[C@@H]1CCC[C@@H]1N1CCC(O)C1)c1ccc(F)cc1F,310.339,1.517,2,52.57,3
Cc1ccn(-c2ccc(C(=O)N[C@@H]3CCC[C@@H]3N3CCC(O)C3)cc2)n1,354.446,2.176,2,70.39,4
CCn1cc(C2CSCCN2CCSC(C)C)cn1,299.498,2.881,0,21.06,6
CCN1C(=O)CO[C@@H](CNC(=O)Cn2cccn2)[C@@H]1c1nccn1C,346.384,-0.453,1,94.28,6
CNC(=O)CC1(O)CCCN(C(=O)CC(C)(C)O)C1,272.341,-0.939,3,89.87,4
Cc1noc([C@H]2OCC[C@H]2CNC(=O)c2ccc(C3CC3)nc2C)n1,342.392,0.745,1,90.14,5
Cc1ccc(S(N)(=O)=O)c(C(=O)N2CC=C(C(C)(C)C)CC2)c1,336.449,2.567,1,80.47,3
CN1C(=O)CC[C@H](CNC(=O)c2cnccn2)[C@H]1c1nccn1C,328.369,-0.763,1,93.01,4
Cc1cnc2c(cnn2CC(=O)N(C)c2cccnc2N(C)C)c1,324.38,1.4,0,67.15,4
COC1CCN([C@H]2CCC[C@H]2N(C)C(=O)c2ccccc2OC2CC2)C1,358.475,2.908,0,42.01,6
COc1nc(C)cc(C)c1CN1CCCC(O)(Cc2nncn2C)C1,345.439,0.82,1,76.3,5
COC1CCCCN(CC(=O)NCc2ncoc2C)C1=O,295.334,-0.011,1,84.67,5
CC1(C)CN(C(=O)CC2CCCC(=O)N2)c2ccccc2O1,302.368,2.144,1,58.64,2
Cc1noc([C@H]2CN(C(=O)c3cccc4c3OCCO4)C[C@@H](C)O2)n1,345.35,0.634,0,86.92,2
Cn1cc(O[C@@H]2CN(Cc3cn(C)nc3C3CCCCC3)C[C@H]2O)cn1,359.466,2.122,1,68.34,5
Cc1nnc(C2C[C@@H](O)[C@@H](CNCc3cccc(C4CC4)c3)C2)[nH]1,326.436,1.532,3,73.83,6
CN(C)C(=O)c1ccc(CNC(=O)C(C)(O)C2CC2)cc1,290.357,0.124,2,69.64,5
CCc1ncc(CN2C[C@H](OC)CC2c2ncc[nH]2)cn1,287.36,0.228,1,66.93,5
COc1cccc(S(=O)(=O)NCCc2cnoc2)c1,282.316,1.045,1,81.43,5
O=C(Cc1ccon1)N[C@@H]1CCC[C@@H]1N1CCC(O)C1,279.335,-0.662,2,78.6,4
COC1CCN([C@H]2CCC[C@H]2N(C)C(=O)c2cnccc2C)C1,317.426,1.502,0,45.67,4
CC1CCN(C(=O)CN2CCC(O)(Cn3ccnn3)C2)CC1,307.391,0.382,1,74.49,4
Cl.O=S(=O)(NCC1CCCCN1)c1ccc(F)cc1Cl,306.784,2.926,2,58.2,3
CCn1ccnc1C(=O)N[C@@H]1CCC(=O)N(C2CC2)[C@H]1c1nccn1C,356.422,0.141,1,85.05,5
COc1cccc2c1CCN(C(=O)[C@H]1CNC[C@@H]1c1cnn(C)c1C)C2,354.446,0.51,1,59.39,3
CN1CCN(C(=O)Cc2ccccc2C(N)=O)CC1c1nccn1C,341.408,-0.618,1,84.46,4
Cc1ccc(C(=O)N2CCC(Cc3ncc[nH]3)CC2)nc1C,298.383,1.183,1,61.88,3
CC1(C(=O)O)CCN(S(=O)(=O)c2ccc(C#N)cc2Cl)C1,328.771,1.546,1,98.47,2
CCOC[C@@H]1CN(C(=O)c2ccc3nccn3c2)C[C@H]1c1cnn(C)c1,353.418,-0.17,0,64.66,5
COC1CCN([C@H]2CCC[C@H]2NC(=O)c2ccc3c(c2)COC3)C1,330.421,1.61,1,50.8,4
O=C(N[C@@H]1CCC[C@@H]1N1CCC(O)C1)c1cnc(C2CC2)nc1,316.398,0.776,2,78.35,4
Cc1noc([C@H]2OCC[C@H]2CNC(=O)c2cccnc2C2CC2)n1,328.366,-0.054,1,90.14,5
CCn1ccnc1CNC(=O)NC1CCc2ccc(F)cc21,302.347,1.819,2,58.95,4
O=C(Cc1c[nH]c2ncccc12)N1CCC(COc2ccccc2)CC1,349.426,2.639,1,58.22,5
CC(C)Cn1nnc2c1CC(c1nc(C3(S(C)(=O)=O)CCCC3)no1)CC2,393.504,0.159,0,103.77,5
CCOc1ccnc(N2CCCN(C(=O)c3csnc3C)CC2)n1,347.435,1.886,0,71.45,4
NS(=O)(=O)c1cccc(NC(=O)C2CCC(C(=O)O)CC2)c1,326.368,0.16,3,126.56,4
Cc1cnc(CNC(=O)[C@H]2CC(=O)N(C)[C@@H]2c2cnn(C)c2C)o1,331.37,-0.579,1,93.26,4
Cn1cc([C@H]2OCC[C@@H]2CNc2ccn(CC(F)(F)F)n2)cn1,329.321,0.438,1,56.9,6
CNC(=O)CC1(O)CCCN(Cc2cc(OC)ccn2)C1,293.361,0.187,2,74.69,5
CCN1CCO[C@@H](CNC(=O)Cn2cccn2)[C@@H]1c1ccnn1C,332.401,0.055,1,77.21,6
CN(C)c1cc(C(=O)NC[C@@H]2OCCN(C)[C@H]2c2ccnn2C)ccn1,358.438,0.778,1,75.52,5
COCCNCCNC(=O)N1CCC(c2nc(C3CC3)no2)(C(F)(F)F)C1,391.389,0.693,2,92.52,9
COCCN1CC(C(=O)N[C@@H](Cc2ccccc2)C(=O)O)CC1=O,334.367,1.996,2,95.94,8
COc1ccc(CCNC[C@@H]2CCO[C@H]2c2nccn2C)c(OC)c1,345.436,0.812,1,57.54,8
COc1ccccc1OCCC(=O)N(CC(=O)O)C1CCOCC1,337.368,1.296,1,85.3,8
CO[C@@H]1C[C@@H](c2ncc[nH]2)N(CCc2ccccn2)C1,272.346,0.363,1,54.04,5
CC(C)COc1ccc(C(C)(C)C(=O)N2CCC(N)C(C)(C)C2)cc1,346.507,3.384,1,55.56,5
CNC(=O)CC1(O)CCCN(C(=O)c2ccc3c(c2)OCCCO3)C1,348.394,0.41,2,88.1,3
Cc1cnc(NC(=O)[C@H]2CCC(=O)N(C)[C@@H]2c2nccn2C)o1,317.343,-0.816,1,93.26,3
CNS(=O)(=O)c1ccc(C(=O)NC2CC3CCC(C2)N3C)cn1,338.425,0.316,2,91.4,3
CN1CCO[C@@H](CNC(=O)C2Cc3ccccc3C2)[C@@H]1c1ccnn1C,354.446,1.066,1,59.39,4
Cc1ncc(C(=O)NC[C@@H]2CCCO[C@H]2c2ccn[nH]2)c(C)n1,315.37,-0.109,2,92.79,4
CN(C[C@@H]1OCCN(C)[C@H]1c1ccccc1)C(=O)c1ccc[nH]1,313.394,1.693,1,48.57,4
CN1CCN(C(=O)CCc2ccc3[nH]ccc3c2)CC1c1nccn1C,351.445,1.238,1,57.16,4
Cc1noc([C@H]2CN(Cc3cc(C#N)n(C)c3)C[C@@H](C)O2)n1,301.344,0.222,0,80.11,3
CNC(=O)c1cccc(CCC(=O)N2C[C@H](C)N(CCO)[C@H](C)C2)c1,347.452,0.947,2,72.88,6
CCOCc1ccc(CNC(=O)[C@H]2CCO[C@@H]2c2cnn(Cc3ccccc3)c2)cc1,419.516,2.891,1,65.38,9
Cn1cc(CN2C[C@@H](F)C[C@H]2CNC(=O)CCc2c[nH]cn2)cn1,334.392,-0.289,2,78.84,7
COC1CCN([C@H]2CCC[C@H]2NC(=O)Cc2cccc(Cl)c2F)C1,354.847,2.972,1,41.57,5
Cc1ccc(C)c(OCC(=O)N[C@@H]2CCC[C@@H]2N2CCC(O)C2)c1,332.437,2.627,2,61.8,5
Cc1noc(C)c1CCNC(=O)[C@H]1CC(=O)N(C)[C@@H]1c1cnn(C)c1C,359.423,-0.06,1,93.26,5
Cc1ccc(C)c(CC(=O)N[C@@H]2CCC[C@@H]2N2CCC(O)C2)c1,316.438,2.398,2,52.57,4
Cc1cccc(C2CCCN2C(=O)C(C)N)n1.Cl,233.309,0.049,1,59.22,2
CO[C@@H]1C[C@@H](c2ncc[nH]2)N(CCc2cccc(C)c2)C1,285.384,2.359,1,41.15,5
Cc1cnc(NC(=O)[C@H]2CC(=O)N(C)[C@@H]2c2cnn(C)c2C)o1,317.343,0.119,1,93.26,3
Cn1cc(O[C@@H]2CN(Cc3cccnc3)C[C@H]2O)cn1,274.318,0.17,1,63.41,4
CCc1cc(C#N)ccc1OCc1nnc(C2(OC)CCOC2)o1,329.35,0.782,0,90.4,6
Cn1nccc1[C@@H]1OCCC[C@H]1CNC(c1cccnc1)c1ncc[nH]1,352.433,-0.37,2,80.65,6
CCCOCc1ccccc1CNC(=O)CN1CCCCC(O)C1=O,348.437,2.327,2,78.87,8
CCCc1ncc(CNC(=O)[C@H]2CCC(=O)N(C)[C@@H]2c2nccn2C)o1,359.423,-0.627,1,93.26,6
COc1ccncc1CNC(=O)[C@H]1CC(=O)N(C)[C@@H]1c1cnn(C)c1C,357.407,0.396,1,89.35,5
OC1(Cn2ccnn2)CCN(Cc2nncn2-c2ccccc2)C1,325.368,-0.151,1,84.89,5
CCOc1cc2c(cc1NC(=O)CNC(=O)CN)OC(C)C2,307.345,0.377,3,102.68,6
CCc1ccccc1S(=O)(=O)N[C@H]1C[C@@H](O)C1,255.333,2.131,2,66.4,3
CCn1cc(NC(=O)[C@H]2CC(=O)N(C)[C@@H]2c2cnn(C)c2C)cn1,330.385,0.394,1,85.05,4
CCc1ccccc1CCN1C[C@H](OC)CC1c1ncc[nH]1,299.411,2.838,1,41.15,6
CCn1ccnc1C1CCCCN1C(=O)NC1CCN(c2ccccn2)CC1,382.503,1.622,1,66.29,4
O=C(c1cncc2ccccc12)N1CC(O)CC1c1ccc(F)cc1,336.36,2.431,1,53.43,2
Cc1ccn2ncc(C(=O)N3C[C@@H](C)O[C@@H](c4nnc(C)o4)C3)c2c1,341.364,-0.3,0,85.76,2
CCc1ccnc(C(=O)N2CCS(=O)(=O)CC2CC(=O)NC)c1,339.41,-0.777,1,96.44,4
Cc1nnc([C@H]2CN(C(=O)c3cnn(C)c3-n3cccc3)C[C@@H](C)O2)o1,356.379,-0.851,0,91.21,3
O=C(CCc1cnccn1)N[C@H]1C[C@@H](O)[C@@H]1n1cccn1,287.317,-0.157,2,92.93,5
CNC(=O)CC1(O)CCCN(c2nc(NC)c3ccccc3n2)C1,329.397,1.479,3,90.38,4
CNC(=O)CC1(O)CCCN(Cc2ccc(Cl)cc2C#N)C1,321.802,1.55,2,76.36,4
Cc1c[nH]nc1CN[C@H]1CCO[C@@H]1c1cnn(CC2CC2)c1,301.387,0.468,2,67.76,6
CN(Cc1nc2ccsc2c(=O)[nH]1)C(=O)C1CC1C(=O)O,307.325,0.113,2,99.07,4
CO[C@@H]1C[C@@H](COc2cccnc2)N(C(=O)c2n[nH]c3c2CCC3)C1,342.392,1.377,1,80.34,5
CNC(=O)CSC[C@@H]1CCCO[C@H]1c1ccc(C(F)(F)F)cc1,347.396,2.353,1,38.33,6
CCOc1ncccc1C(=O)NC[C@@H]1CC(=O)N(C)[C@H]1c1nccn1C,357.407,-0.325,1,89.35,6
CO[C@@H]1CN(C(=O)c2occc2-c2ccccc2)C[C@H]1c1c[nH]nn1,338.361,1.001,1,84.25,4
Cc1c([C@H]2OCC[C@@H]2NC(=O)c2ccc3c(c2)CCC(=O)N3)cnn1C,354.403,0.223,2,85.25,3
CNC(=O)C1(COC)CCCN1Cc1nnnn1CC1CCOCC1,352.432,-0.414,1,94.4,7
Cc1noc(CC2(O)CCCN(c3ncnc4cccc(F)c34)C2)n1,343.356,0.964,1,88.17,3
CNC(=O)CC1(O)CCCN(C(=O)c2ccc3c(c2)OCCO3)C1,334.367,0.251,2,88.1,3
CN(C)C(=O)CC1(O)CCCN(CCc2ccccn2)C1,291.389,0.396,1,56.67,5
CNC(=O)CC1(O)CCCN(c2nccc(OC)n2)C1,280.323,0.23,2,87.58,4
CC1CN(C(=O)[C@@H]2C[C@]23CCOc2ccccc23)CC(C)S1=O,333.445,1.319,0,46.61,1
O=C(O)CCC1CCCN(C(=O)C2CCCCO2)C1,269.337,0.956,1,66.84,4
CCn1cnc2c(c1=O)CCN(C1CCN(c3cc(OC)cc(OC)c3)C1=O)C2,398.456,1.48,0,74.68,5
CC(Oc1cccc(CO)c1)C(=O)N1CCC(n2cccn2)CC1,329.394,0.371,1,67.59,5
O=C(Cc1c[nH]c2ccccc12)N1CC[C@@H](Oc2ccncc2)C1,321.373,2.229,1,58.22,4
CC(C)(C(=O)O)C1CCCN(C(=O)[C@@H]2C[C@H]2c2ccsc2)C1,321.434,1.579,1,57.61,4
CCc1nn(C)c(CC)c1CC(=O)N1CCCC(O)(CC(=O)NC)C1,350.456,0.166,2,87.46,6
CC(=O)NC1(c2noc(C3(N)CCN(C)C3)n2)CCCCC1,307.391,-0.42,2,97.28,3
NC(=O)CC1(O)CCCN(Cc2ccc3c(c2)CCO3)C1,290.357,1.094,2,75.79,4
CNC(=O)CC1(O)CCCN(c2nccnc2C)C1,264.324,-0.217,2,78.35,3
CCc1cnccc1C(=O)NC[C@@H]1CC(=O)N(C)[C@H]1c1cccnc1,338.404,-0.244,1,75.19,5
CCn1cc([C@H]2OCC[C@@H]2NC(=O)Cn2c(C)cc(C)nc2=O)cn1,345.396,-0.18,1,88.82,5
CN(C)C(=O)CC1(O)CCCN(Cc2ccc3c(c2)CCO3)C1,318.411,1.718,1,53.01,4
Cc1nnc([C@H]2CN(C(=O)c3cccc(C#N)c3)C[C@@H](C)O2)o1,312.323,-0.822,0,92.25,2
Cn1cc(C(=O)N2CCC(n3cccn3)C2)c(C2CCOCC2)n1,329.397,-0.754,0,65.18,3
CN(C)c1ccncc1CNC[C@H]1CCO[C@@H]1c1cn[nH]c1,301.387,0.206,2,66.07,6
CNC(=O)CC1(O)CCCN(C(=O)c2cn(C)c(=O)c3ccccc23)C1,357.404,-0.396,2,89.95,3
CC(C)(CO)C(CNC(=O)N1CCO[C@H]2CCC[C@H]21)c1ccccc1,346.464,2.056,2,61.8,5
CN(C)C(=O)CC1(O)CCCN(c2nccn3cnnc23)C1,304.348,-0.565,1,86.86,3
CNC(=O)CC1(O)CCCN(c2ncc(C#N)cc2Cl)C1,308.763,0.421,2,89.25,3
Cn1cc([C@@H]2OCC[C@H]2CNCc2cc3ccccc3nc2O)cn1,338.404,1.645,2,72.2,5
CC(C)(C)OC(=O)CCC1CCCCN1C(=O)c1cccnc1,318.411,2.583,0,59.5,6
